long,lat
41.15249999999999,-8.58500000000002
41.15249999999999,-8.582500000000021
41.15249999999999,-8.580000000000021
41.15249999999999,-8.577500000000022
41.15249999999999,-8.575000000000022
41.15249999999999,-8.572500000000023
41.15249999999999,-8.570000000000023
41.15249999999999,-8.567500000000024
41.15249999999999,-8.565000000000024
41.15249999999999,-8.562500000000025
41.15249999999999,-8.560000000000025
41.15249999999999,-8.557500000000026
41.15499999999999,-8.69
41.15499999999999,-8.6875
41.15499999999999,-8.685
41.15499999999999,-8.682500000000001
41.15499999999999,-8.680000000000001
41.15499999999999,-8.677500000000002
41.15499999999999,-8.675000000000002
41.15499999999999,-8.672500000000003
41.15499999999999,-8.670000000000003
41.15499999999999,-8.667500000000004
41.15499999999999,-8.665000000000004
41.15499999999999,-8.662500000000005
41.15499999999999,-8.660000000000005
41.15499999999999,-8.657500000000006
41.15499999999999,-8.655000000000006
41.15499999999999,-8.652500000000007
41.15499999999999,-8.650000000000007
41.15499999999999,-8.647500000000008
41.15499999999999,-8.645000000000008
41.15499999999999,-8.642500000000009
41.15499999999999,-8.64000000000001
41.15499999999999,-8.63750000000001
41.15499999999999,-8.63500000000001
41.15499999999999,-8.632500000000011
41.15499999999999,-8.630000000000011
41.15499999999999,-8.627500000000012
41.15499999999999,-8.625000000000012
41.15499999999999,-8.622500000000013
41.15499999999999,-8.620000000000013
41.15499999999999,-8.617500000000014
41.15499999999999,-8.615000000000014
41.15499999999999,-8.612500000000015
41.15499999999999,-8.610000000000015
41.15499999999999,-8.607500000000016
41.15499999999999,-8.605000000000016
41.15499999999999,-8.602500000000017
41.15499999999999,-8.600000000000017
41.15499999999999,-8.597500000000018
41.15499999999999,-8.595000000000018
41.15499999999999,-8.592500000000019
41.15499999999999,-8.59000000000002
41.15499999999999,-8.58750000000002
41.15499999999999,-8.58500000000002
41.15499999999999,-8.582500000000021
41.15499999999999,-8.580000000000021
41.15499999999999,-8.577500000000022
41.15499999999999,-8.575000000000022
41.15499999999999,-8.572500000000023
41.15499999999999,-8.570000000000023
41.15499999999999,-8.567500000000024
41.15499999999999,-8.565000000000024
41.15499999999999,-8.562500000000025
41.15499999999999,-8.560000000000025
41.15499999999999,-8.557500000000026
41.157499999999985,-8.69
41.157499999999985,-8.6875
41.157499999999985,-8.685
41.157499999999985,-8.682500000000001
41.157499999999985,-8.680000000000001
41.157499999999985,-8.677500000000002
41.157499999999985,-8.675000000000002
41.157499999999985,-8.672500000000003
41.157499999999985,-8.670000000000003
41.157499999999985,-8.667500000000004
41.157499999999985,-8.665000000000004
41.157499999999985,-8.662500000000005
41.157499999999985,-8.660000000000005
41.157499999999985,-8.657500000000006
41.157499999999985,-8.655000000000006
41.157499999999985,-8.652500000000007
41.157499999999985,-8.650000000000007
41.157499999999985,-8.647500000000008
41.157499999999985,-8.645000000000008
41.157499999999985,-8.642500000000009
41.157499999999985,-8.64000000000001
41.157499999999985,-8.63750000000001
41.157499999999985,-8.63500000000001
41.157499999999985,-8.632500000000011
41.157499999999985,-8.630000000000011
41.157499999999985,-8.627500000000012
41.157499999999985,-8.625000000000012
41.157499999999985,-8.622500000000013
41.157499999999985,-8.620000000000013
41.157499999999985,-8.617500000000014
41.157499999999985,-8.615000000000014
41.157499999999985,-8.612500000000015
41.157499999999985,-8.610000000000015
41.157499999999985,-8.607500000000016
41.157499999999985,-8.605000000000016
41.157499999999985,-8.602500000000017
41.157499999999985,-8.600000000000017
41.157499999999985,-8.597500000000018
41.157499999999985,-8.595000000000018
41.157499999999985,-8.592500000000019
41.157499999999985,-8.59000000000002
41.157499999999985,-8.58750000000002
41.157499999999985,-8.58500000000002
41.157499999999985,-8.582500000000021
41.157499999999985,-8.580000000000021
41.157499999999985,-8.577500000000022
41.157499999999985,-8.575000000000022
41.157499999999985,-8.572500000000023
41.157499999999985,-8.570000000000023
41.157499999999985,-8.567500000000024
41.157499999999985,-8.565000000000024
41.157499999999985,-8.562500000000025
41.157499999999985,-8.560000000000025
41.157499999999985,-8.557500000000026
41.15999999999998,-8.69
41.15999999999998,-8.6875
41.15999999999998,-8.685
41.15999999999998,-8.682500000000001
41.15999999999998,-8.680000000000001
41.15999999999998,-8.677500000000002
41.15999999999998,-8.675000000000002
41.15999999999998,-8.672500000000003
41.15999999999998,-8.670000000000003
41.15999999999998,-8.667500000000004
41.15999999999998,-8.665000000000004
41.15999999999998,-8.662500000000005
41.15999999999998,-8.660000000000005
41.15999999999998,-8.657500000000006
41.15999999999998,-8.655000000000006
41.15999999999998,-8.652500000000007
41.15999999999998,-8.650000000000007
41.15999999999998,-8.647500000000008
41.15999999999998,-8.645000000000008
41.15999999999998,-8.642500000000009
41.15999999999998,-8.64000000000001
41.15999999999998,-8.63750000000001
41.15999999999998,-8.63500000000001
41.15999999999998,-8.632500000000011
41.15999999999998,-8.630000000000011
41.15999999999998,-8.627500000000012
41.15999999999998,-8.625000000000012
41.15999999999998,-8.622500000000013
41.15999999999998,-8.620000000000013
41.15999999999998,-8.617500000000014
41.15999999999998,-8.615000000000014
41.15999999999998,-8.612500000000015
41.15999999999998,-8.610000000000015
41.15999999999998,-8.607500000000016
41.15999999999998,-8.605000000000016
41.15999999999998,-8.602500000000017
41.15999999999998,-8.600000000000017
41.15999999999998,-8.597500000000018
41.15999999999998,-8.595000000000018
41.15999999999998,-8.592500000000019
41.15999999999998,-8.59000000000002
41.15999999999998,-8.58750000000002
41.15999999999998,-8.58500000000002
41.15999999999998,-8.582500000000021
41.15999999999998,-8.580000000000021
41.15999999999998,-8.577500000000022
41.15999999999998,-8.575000000000022
41.15999999999998,-8.572500000000023
41.15999999999998,-8.570000000000023
41.15999999999998,-8.567500000000024
41.15999999999998,-8.565000000000024
41.15999999999998,-8.562500000000025
41.15999999999998,-8.560000000000025
41.15999999999998,-8.557500000000026
41.16249999999998,-8.69
41.16249999999998,-8.6875
41.16249999999998,-8.685
41.16249999999998,-8.682500000000001
41.16249999999998,-8.680000000000001
41.16249999999998,-8.677500000000002
41.16249999999998,-8.675000000000002
41.16249999999998,-8.672500000000003
41.16249999999998,-8.670000000000003
41.16249999999998,-8.667500000000004
41.16249999999998,-8.665000000000004
41.16249999999998,-8.662500000000005
41.16249999999998,-8.660000000000005
41.16249999999998,-8.657500000000006
41.16249999999998,-8.655000000000006
41.16249999999998,-8.652500000000007
41.16249999999998,-8.650000000000007
41.16249999999998,-8.647500000000008
41.16249999999998,-8.645000000000008
41.16249999999998,-8.642500000000009
41.16249999999998,-8.64000000000001
41.16249999999998,-8.63750000000001
41.16249999999998,-8.63500000000001
41.16249999999998,-8.632500000000011
41.16249999999998,-8.630000000000011
41.16249999999998,-8.627500000000012
41.16249999999998,-8.625000000000012
41.16249999999998,-8.622500000000013
41.16249999999998,-8.620000000000013
41.16249999999998,-8.617500000000014
41.16249999999998,-8.615000000000014
41.16249999999998,-8.612500000000015
41.16249999999998,-8.610000000000015
41.16249999999998,-8.607500000000016
41.16249999999998,-8.605000000000016
41.16249999999998,-8.602500000000017
41.16249999999998,-8.600000000000017
41.16249999999998,-8.597500000000018
41.16249999999998,-8.595000000000018
41.16249999999998,-8.592500000000019
41.16249999999998,-8.59000000000002
41.16249999999998,-8.58750000000002
41.16249999999998,-8.58500000000002
41.16249999999998,-8.582500000000021
41.16249999999998,-8.580000000000021
41.16249999999998,-8.577500000000022
41.16249999999998,-8.575000000000022
41.16249999999998,-8.572500000000023
41.16249999999998,-8.570000000000023
41.16249999999998,-8.567500000000024
41.16249999999998,-8.565000000000024
41.16249999999998,-8.562500000000025
41.16249999999998,-8.560000000000025
41.16249999999998,-8.557500000000026
41.16499999999998,-8.69
41.16499999999998,-8.6875
41.16499999999998,-8.685
41.16499999999998,-8.682500000000001
41.16499999999998,-8.680000000000001
41.16499999999998,-8.677500000000002
41.16499999999998,-8.675000000000002
41.16499999999998,-8.672500000000003
41.16499999999998,-8.670000000000003
41.16499999999998,-8.667500000000004
41.16499999999998,-8.665000000000004
41.16499999999998,-8.662500000000005
41.16499999999998,-8.660000000000005
41.16499999999998,-8.657500000000006
41.16499999999998,-8.655000000000006
41.16499999999998,-8.652500000000007
41.16499999999998,-8.650000000000007
41.16499999999998,-8.647500000000008
41.16499999999998,-8.645000000000008
41.16499999999998,-8.642500000000009
41.16499999999998,-8.64000000000001
41.16499999999998,-8.63750000000001
41.16499999999998,-8.63500000000001
41.16499999999998,-8.632500000000011
41.16499999999998,-8.630000000000011
41.16499999999998,-8.627500000000012
41.16499999999998,-8.625000000000012
41.16499999999998,-8.622500000000013
41.16499999999998,-8.620000000000013
41.16499999999998,-8.617500000000014
41.16499999999998,-8.615000000000014
41.16499999999998,-8.612500000000015
41.16499999999998,-8.610000000000015
41.16499999999998,-8.607500000000016
41.16499999999998,-8.605000000000016
41.16499999999998,-8.602500000000017
41.16499999999998,-8.600000000000017
41.16499999999998,-8.597500000000018
41.16499999999998,-8.595000000000018
41.16499999999998,-8.592500000000019
41.16499999999998,-8.59000000000002
41.16499999999998,-8.58750000000002
41.16499999999998,-8.58500000000002
41.16499999999998,-8.582500000000021
41.16499999999998,-8.580000000000021
41.16499999999998,-8.577500000000022
41.16499999999998,-8.575000000000022
41.16499999999998,-8.572500000000023
41.16499999999998,-8.570000000000023
41.16499999999998,-8.567500000000024
41.16499999999998,-8.565000000000024
41.16499999999998,-8.562500000000025
41.16499999999998,-8.560000000000025
41.16499999999998,-8.557500000000026
41.167499999999976,-8.69
41.167499999999976,-8.6875
41.167499999999976,-8.685
41.167499999999976,-8.682500000000001
41.167499999999976,-8.680000000000001
41.167499999999976,-8.677500000000002
41.167499999999976,-8.675000000000002
41.167499999999976,-8.672500000000003
41.167499999999976,-8.670000000000003
41.167499999999976,-8.667500000000004
41.167499999999976,-8.665000000000004
41.167499999999976,-8.662500000000005
41.167499999999976,-8.660000000000005
41.167499999999976,-8.657500000000006
41.167499999999976,-8.655000000000006
41.167499999999976,-8.652500000000007
41.167499999999976,-8.650000000000007
41.167499999999976,-8.647500000000008
41.167499999999976,-8.645000000000008
41.167499999999976,-8.642500000000009
41.167499999999976,-8.64000000000001
41.167499999999976,-8.63750000000001
41.167499999999976,-8.63500000000001
41.167499999999976,-8.632500000000011
41.167499999999976,-8.630000000000011
41.167499999999976,-8.627500000000012
41.167499999999976,-8.625000000000012
41.167499999999976,-8.622500000000013
41.167499999999976,-8.620000000000013
41.167499999999976,-8.617500000000014
41.167499999999976,-8.615000000000014
41.167499999999976,-8.612500000000015
41.167499999999976,-8.610000000000015
41.167499999999976,-8.607500000000016
41.167499999999976,-8.605000000000016
41.167499999999976,-8.602500000000017
41.167499999999976,-8.600000000000017
41.167499999999976,-8.597500000000018
41.167499999999976,-8.595000000000018
41.167499999999976,-8.592500000000019
41.167499999999976,-8.59000000000002
41.167499999999976,-8.58750000000002
41.167499999999976,-8.58500000000002
41.167499999999976,-8.582500000000021
41.167499999999976,-8.580000000000021
41.167499999999976,-8.577500000000022
41.167499999999976,-8.575000000000022
41.167499999999976,-8.572500000000023
41.167499999999976,-8.570000000000023
41.167499999999976,-8.567500000000024
41.167499999999976,-8.565000000000024
41.167499999999976,-8.562500000000025
41.167499999999976,-8.560000000000025
41.167499999999976,-8.557500000000026
41.16999999999997,-8.69
41.16999999999997,-8.6875
41.16999999999997,-8.685
41.16999999999997,-8.682500000000001
41.16999999999997,-8.680000000000001
41.16999999999997,-8.677500000000002
41.16999999999997,-8.675000000000002
41.16999999999997,-8.672500000000003
41.16999999999997,-8.670000000000003
41.16999999999997,-8.667500000000004
41.16999999999997,-8.665000000000004
41.16999999999997,-8.662500000000005
41.16999999999997,-8.660000000000005
41.16999999999997,-8.657500000000006
41.16999999999997,-8.655000000000006
41.16999999999997,-8.652500000000007
41.16999999999997,-8.650000000000007
41.16999999999997,-8.647500000000008
41.16999999999997,-8.645000000000008
41.16999999999997,-8.642500000000009
41.16999999999997,-8.64000000000001
41.16999999999997,-8.63750000000001
41.16999999999997,-8.63500000000001
41.16999999999997,-8.632500000000011
41.16999999999997,-8.630000000000011
41.16999999999997,-8.627500000000012
41.16999999999997,-8.625000000000012
41.16999999999997,-8.622500000000013
41.16999999999997,-8.620000000000013
41.16999999999997,-8.617500000000014
41.16999999999997,-8.615000000000014
41.16999999999997,-8.612500000000015
41.16999999999997,-8.610000000000015
41.16999999999997,-8.607500000000016
41.16999999999997,-8.605000000000016
41.16999999999997,-8.602500000000017
41.16999999999997,-8.600000000000017
41.16999999999997,-8.597500000000018
41.16999999999997,-8.595000000000018
41.16999999999997,-8.592500000000019
41.16999999999997,-8.59000000000002
41.16999999999997,-8.58750000000002
41.16999999999997,-8.58500000000002
41.16999999999997,-8.582500000000021
41.16999999999997,-8.580000000000021
41.16999999999997,-8.577500000000022
41.16999999999997,-8.575000000000022
41.16999999999997,-8.572500000000023
41.16999999999997,-8.570000000000023
41.16999999999997,-8.567500000000024
41.16999999999997,-8.565000000000024
41.16999999999997,-8.562500000000025
41.16999999999997,-8.560000000000025
41.16999999999997,-8.557500000000026
41.17249999999997,-8.69
41.17249999999997,-8.6875
41.17249999999997,-8.685
41.17249999999997,-8.682500000000001
41.17249999999997,-8.680000000000001
41.17249999999997,-8.677500000000002
41.17249999999997,-8.675000000000002
41.17249999999997,-8.672500000000003
41.17249999999997,-8.670000000000003
41.17249999999997,-8.667500000000004
41.17249999999997,-8.665000000000004
41.17249999999997,-8.662500000000005
41.17249999999997,-8.660000000000005
41.17249999999997,-8.657500000000006
41.17249999999997,-8.655000000000006
41.17249999999997,-8.652500000000007
41.17249999999997,-8.650000000000007
41.17249999999997,-8.647500000000008
41.17249999999997,-8.645000000000008
41.17249999999997,-8.642500000000009
41.17249999999997,-8.64000000000001
41.17249999999997,-8.63750000000001
41.17249999999997,-8.63500000000001
41.17249999999997,-8.632500000000011
41.17249999999997,-8.630000000000011
41.17249999999997,-8.627500000000012
41.17249999999997,-8.625000000000012
41.17249999999997,-8.622500000000013
41.17249999999997,-8.620000000000013
41.17249999999997,-8.617500000000014
41.17249999999997,-8.615000000000014
41.17249999999997,-8.612500000000015
41.17249999999997,-8.610000000000015
41.17249999999997,-8.607500000000016
41.17249999999997,-8.605000000000016
41.17249999999997,-8.602500000000017
41.17249999999997,-8.600000000000017
41.17249999999997,-8.597500000000018
41.17249999999997,-8.595000000000018
41.17249999999997,-8.592500000000019
41.17249999999997,-8.59000000000002
41.17249999999997,-8.58750000000002
41.17249999999997,-8.58500000000002
41.17249999999997,-8.582500000000021
41.17249999999997,-8.580000000000021
41.17249999999997,-8.577500000000022
41.17249999999997,-8.575000000000022
41.17249999999997,-8.572500000000023
41.17249999999997,-8.570000000000023
41.17249999999997,-8.567500000000024
41.17249999999997,-8.565000000000024
41.17249999999997,-8.562500000000025
41.17249999999997,-8.560000000000025
41.17249999999997,-8.557500000000026
41.17499999999997,-8.69
41.17499999999997,-8.6875
41.17499999999997,-8.685
41.17499999999997,-8.682500000000001
41.17499999999997,-8.680000000000001
41.17499999999997,-8.677500000000002
41.17499999999997,-8.675000000000002
41.17499999999997,-8.672500000000003
41.17499999999997,-8.670000000000003
41.17499999999997,-8.667500000000004
41.17499999999997,-8.665000000000004
41.17499999999997,-8.662500000000005
41.17499999999997,-8.660000000000005
41.17499999999997,-8.657500000000006
41.17499999999997,-8.655000000000006
41.17499999999997,-8.652500000000007
41.17499999999997,-8.650000000000007
41.17499999999997,-8.647500000000008
41.17499999999997,-8.645000000000008
41.17499999999997,-8.642500000000009
41.17499999999997,-8.64000000000001
41.17499999999997,-8.63750000000001
41.17499999999997,-8.63500000000001
41.17499999999997,-8.632500000000011
41.17499999999997,-8.630000000000011
41.17499999999997,-8.627500000000012
41.17499999999997,-8.625000000000012
41.17499999999997,-8.622500000000013
41.17499999999997,-8.620000000000013
41.17499999999997,-8.617500000000014
41.17499999999997,-8.615000000000014
41.17499999999997,-8.612500000000015
41.17499999999997,-8.610000000000015
41.17499999999997,-8.607500000000016
41.17499999999997,-8.605000000000016
41.17499999999997,-8.602500000000017
41.17499999999997,-8.600000000000017
41.17499999999997,-8.597500000000018
41.17499999999997,-8.595000000000018
41.17499999999997,-8.592500000000019
41.17499999999997,-8.59000000000002
41.17499999999997,-8.58750000000002
41.17499999999997,-8.58500000000002
41.17499999999997,-8.582500000000021
41.17499999999997,-8.580000000000021
41.17499999999997,-8.577500000000022
41.17499999999997,-8.575000000000022
41.17499999999997,-8.572500000000023
41.17499999999997,-8.570000000000023
41.17499999999997,-8.567500000000024
41.17499999999997,-8.565000000000024
41.17499999999997,-8.562500000000025
41.17499999999997,-8.560000000000025
41.17499999999997,-8.557500000000026
41.17749999999997,-8.69
41.17749999999997,-8.6875
41.17749999999997,-8.685
41.17749999999997,-8.682500000000001
41.17749999999997,-8.680000000000001
41.17749999999997,-8.677500000000002
41.17749999999997,-8.675000000000002
41.17749999999997,-8.672500000000003
41.17749999999997,-8.670000000000003
41.17749999999997,-8.667500000000004
41.17749999999997,-8.665000000000004
41.17749999999997,-8.662500000000005
41.17749999999997,-8.660000000000005
41.17749999999997,-8.657500000000006
41.17749999999997,-8.655000000000006
41.17749999999997,-8.652500000000007
41.17749999999997,-8.650000000000007
41.17749999999997,-8.647500000000008
41.17749999999997,-8.645000000000008
41.17749999999997,-8.642500000000009
41.17749999999997,-8.64000000000001
41.17749999999997,-8.63750000000001
41.17749999999997,-8.63500000000001
41.17749999999997,-8.632500000000011
41.17749999999997,-8.630000000000011
41.17749999999997,-8.627500000000012
41.17749999999997,-8.625000000000012
41.17749999999997,-8.622500000000013
41.17749999999997,-8.620000000000013
41.17749999999997,-8.617500000000014
41.17749999999997,-8.615000000000014
41.17749999999997,-8.612500000000015
41.17749999999997,-8.610000000000015
41.17749999999997,-8.607500000000016
41.17749999999997,-8.605000000000016
41.17749999999997,-8.602500000000017
41.17749999999997,-8.600000000000017
41.17749999999997,-8.597500000000018
41.17749999999997,-8.595000000000018
41.17749999999997,-8.592500000000019
41.17749999999997,-8.59000000000002
41.17749999999997,-8.58750000000002
41.17749999999997,-8.58500000000002
41.17749999999997,-8.582500000000021
41.17749999999997,-8.580000000000021
