	lat	long	QOL
83	41.14100000000001	-8.620499999999915	0.11460153566965904
84	41.14100000000001	-8.619999999999914	0.1030274807575904
85	41.14100000000001	-8.619499999999912	0.09310165437366291
86	41.14100000000001	-8.618999999999911	0.08752459226571874
87	41.14100000000001	-8.618499999999912	0.0845792946803197
88	41.14100000000001	-8.617999999999912	0.08924884962421759
89	41.14100000000001	-8.617499999999911	0.08557974824997822
90	41.14100000000001	-8.61699999999991	0.08275040747096098
91	41.14100000000001	-8.616499999999911	0.09350660806645404
92	41.14100000000001	-8.615999999999909	0.09489908992243709
93	41.14100000000001	-8.615499999999907	0.09861217965313758
94	41.14100000000001	-8.614999999999908	0.10505989442250874
95	41.14100000000001	-8.614499999999907	0.1114590702674301
96	41.14100000000001	-8.613999999999907	0.1181947305876626
97	41.14100000000001	-8.613499999999906	0.12558911486921423
98	41.14100000000001	-8.612999999999905	0.13360296197790014
99	41.14100000000001	-8.612499999999907	0.14225208141694662
100	41.14100000000001	-8.611999999999904	0.13648994527516062
101	41.14100000000001	-8.611499999999904	0.1306538022039425
102	41.14100000000001	-8.610999999999903	0.1271013285448039
103	41.14100000000001	-8.610499999999902	0.12522549586897197
104	41.14100000000001	-8.609999999999902	0.12298344208171022
105	41.14100000000001	-8.609499999999901	0.12263070340541914
106	41.14100000000001	-8.6089999999999	0.12537095018365682
107	41.14100000000001	-8.6084999999999	0.13092730041083206
108	41.14100000000001	-8.6079999999999	0.13050335730512996
109	41.14100000000001	-8.607499999999899	0.12424321044093088
110	41.14100000000001	-8.606999999999898	0.11896501037500214
111	41.14100000000001	-8.606499999999897	0.11472866544467931
112	41.14100000000001	-8.605999999999897	0.11367888282758293
113	41.14100000000001	-8.605499999999896	0.12030573115158782
114	41.14100000000001	-8.604999999999896	0.12939107128598082
115	41.14100000000001	-8.604499999999895	0.13885974495838913
116	41.14100000000001	-8.603999999999894	0.14977002225852348
117	41.14100000000001	-8.603499999999894	0.1617043553610849
118	41.14100000000001	-8.602999999999893	0.17454338468327318
119	41.14100000000001	-8.602499999999893	0.18401289823224548
120	41.14100000000001	-8.601999999999892	0.1744889784538495
121	41.14100000000001	-8.601499999999891	0.16477746592674844
122	41.14100000000001	-8.600999999999889	0.15439100287126734
123	41.14100000000001	-8.600499999999888	0.14509560260793036
124	41.14100000000001	-8.59999999999989	0.137755613235203
125	41.14100000000001	-8.599499999999889	0.13393563010318638
126	41.14100000000001	-8.598999999999888	0.13684021826343726
127	41.14100000000001	-8.598499999999888	0.14457947374253943
128	41.14100000000001	-8.597999999999887	0.15496614117858665
129	41.14100000000001	-8.597499999999886	0.16590153360313695
130	41.14100000000001	-8.596999999999888	0.16221399544333728
131	41.14100000000001	-8.596499999999885	0.16081174888797006
132	41.14100000000001	-8.595999999999885	0.16264988751190407
133	41.14100000000001	-8.595499999999884	0.17016114537800242
134	41.14100000000001	-8.594999999999883	0.18244672965845898
135	41.14100000000001	-8.594499999999883	0.19675796464911202
136	41.14100000000001	-8.593999999999884	0.211893985867048
137	41.14100000000001	-8.593499999999883	0.22557070445056807
138	41.14100000000001	-8.592999999999881	0.2224898430821724
139	41.14100000000001	-8.59249999999988	0.21933390704459818
140	41.14100000000001	-8.59199999999988	0.2151243233296625
141	41.14100000000001	-8.59149999999988	0.21354565612573312
142	41.14100000000001	-8.590999999999879	0.21737585315023294
143	41.14100000000001	-8.590499999999878	0.22702548633605002
144	41.14100000000001	-8.589999999999879	0.23976430258548148
145	41.14100000000001	-8.589499999999878	0.25392201022654387
146	41.14100000000001	-8.588999999999876	0.26888292856868434
147	41.14100000000001	-8.588499999999875	0.2837995745175895
148	41.14100000000001	-8.587999999999875	0.29772826152346904
149	41.14100000000001	-8.57649999999986	0.3962331780664582
150	41.14100000000001	-8.57599999999986	0.4086356866881897
151	41.14100000000001	-8.575499999999861	0.42181501270296096
152	41.14150000000001	-8.621499999999916	0.13473206384693007
153	41.14150000000001	-8.620999999999915	0.1212738676899488
154	41.14150000000001	-8.620499999999915	0.10641586513661358
155	41.14150000000001	-8.619999999999914	0.09347716376723175
156	41.14150000000001	-8.619499999999912	0.08119997054538472
157	41.14150000000001	-8.618999999999911	0.07095720563990966
158	41.14150000000001	-8.618499999999912	0.06917821306536057
159	41.14150000000001	-8.617999999999912	0.07864516286303602
160	41.14150000000001	-8.617499999999911	0.08619099258567822
161	41.14150000000001	-8.61699999999991	0.08730982103861058
162	41.14150000000001	-8.616499999999911	0.094903936713913
163	41.14150000000001	-8.615999999999909	0.09864504434399383
164	41.14150000000001	-8.615499999999907	0.10212768561020023
165	41.14150000000001	-8.614999999999908	0.10519388943619284
166	41.14150000000001	-8.614499999999907	0.11004553643365673
167	41.14150000000001	-8.613999999999907	0.11577675171457802
168	41.14150000000001	-8.613499999999906	0.12245949914359096
169	41.14150000000001	-8.612999999999905	0.12990794502433137
170	41.14150000000001	-8.612499999999907	0.1380811482276561
171	41.14150000000001	-8.611999999999904	0.1373322581224543
172	41.14150000000001	-8.611499999999904	0.13090660504995735
173	41.14150000000001	-8.610999999999903	0.12774136568366148
174	41.14150000000001	-8.610499999999902	0.12677847405104278
175	41.14150000000001	-8.609999999999902	0.12531520866945042
176	41.14150000000001	-8.609499999999901	0.12529207398929604
177	41.14150000000001	-8.6089999999999	0.12789076039010705
178	41.14150000000001	-8.6084999999999	0.12858650169255326
179	41.14150000000001	-8.6079999999999	0.12132644537056939
180	41.14150000000001	-8.607499999999899	0.11459278357948863
181	41.14150000000001	-8.606999999999898	0.10826824632776147
182	41.14150000000001	-8.606499999999897	0.10067985176864806
183	41.14150000000001	-8.605999999999897	0.09468503166654671
184	41.14150000000001	-8.605499999999896	0.10550882860841722
185	41.14150000000001	-8.604999999999896	0.11619224990619031
186	41.14150000000001	-8.604499999999895	0.1263863168366217
187	41.14150000000001	-8.603999999999894	0.13776506294239463
188	41.14150000000001	-8.603499999999894	0.15012728403023884
189	41.14150000000001	-8.602999999999893	0.16340512626506548
190	41.14150000000001	-8.602499999999893	0.1722191742834522
191	41.14150000000001	-8.601999999999892	0.16305413602193794
192	41.14150000000001	-8.601499999999891	0.1522074833426655
193	41.14150000000001	-8.600999999999889	0.14115253522817847
194	41.14150000000001	-8.600499999999888	0.13091521158508254
195	41.14150000000001	-8.59999999999989	0.12191384778465045
196	41.14150000000001	-8.599499999999889	0.11463253167279322
197	41.14150000000001	-8.598999999999888	0.11682558779082394
198	41.14150000000001	-8.598499999999888	0.12847161153840525
199	41.14150000000001	-8.597999999999887	0.1416325138230851
200	41.14150000000001	-8.597499999999886	0.155741355470552
201	41.14150000000001	-8.596999999999888	0.16180360598525237
202	41.14150000000001	-8.596499999999885	0.16251581383353247
203	41.14150000000001	-8.595999999999885	0.16568238993023002
204	41.14150000000001	-8.595499999999884	0.17286701303963803
205	41.14150000000001	-8.594999999999883	0.18355991026333243
206	41.14150000000001	-8.594499999999883	0.19648786700647447
207	41.14150000000001	-8.593999999999884	0.21063642074236014
208	41.14150000000001	-8.593499999999883	0.22381539695697858
209	41.14150000000001	-8.592999999999881	0.2216983771159524
210	41.14150000000001	-8.59249999999988	0.21852897473467048
211	41.14150000000001	-8.59199999999988	0.2160157545186355
212	41.14150000000001	-8.59149999999988	0.21622212365560692
213	41.14150000000001	-8.590999999999879	0.22026592895154512
214	41.14150000000001	-8.590499999999878	0.2282809823391083
215	41.14150000000001	-8.589999999999879	0.23927695683656505
216	41.14150000000001	-8.589499999999878	0.25217931870974036
217	41.14150000000001	-8.588999999999876	0.2663053427847505
218	41.14150000000001	-8.588499999999875	0.28127590605576647
219	41.14150000000001	-8.587999999999875	0.2949378564502413
220	41.14150000000001	-8.587499999999874	0.3088264072352402
221	41.14150000000001	-8.586999999999874	0.32001984075058193
222	41.14150000000001	-8.576999999999861	0.3709104183625042
223	41.14150000000001	-8.57649999999986	0.3831109057129801
224	41.14150000000001	-8.57599999999986	0.3962600210108988
225	41.14150000000001	-8.575499999999861	0.41014425640389457
226	41.14150000000001	-8.574999999999859	0.42459156374370755
227	41.14200000000001	-8.622499999999917	0.12667567374165234
228	41.14200000000001	-8.621999999999916	0.12043442364408138
229	41.14200000000001	-8.621499999999916	0.11736547720454653
230	41.14200000000001	-8.620999999999915	0.11553020008963268
231	41.14200000000001	-8.620499999999915	0.10221498951883147
232	41.14200000000001	-8.619999999999914	0.08955678443885025
233	41.14200000000001	-8.619499999999912	0.078263710185025
234	41.14200000000001	-8.618999999999911	0.07125377355566287
235	41.14200000000001	-8.618499999999912	0.0725761084155774
236	41.14200000000001	-8.617999999999912	0.07818507521999933
237	41.14200000000001	-8.617499999999911	0.0886364571779974
238	41.14200000000001	-8.61699999999991	0.09387159169866402
239	41.14200000000001	-8.616499999999911	0.09886119944847442
240	41.14200000000001	-8.615999999999909	0.10166443707219823
241	41.14200000000001	-8.615499999999907	0.10499319198913995
242	41.14200000000001	-8.614999999999908	0.10830492608304272
243	41.14200000000001	-8.614499999999907	0.11178691265689483
244	41.14200000000001	-8.613999999999907	0.11629633011489422
245	41.14200000000001	-8.613499999999906	0.1219986458999961
246	41.14200000000001	-8.612999999999905	0.1286070430135015
247	41.14200000000001	-8.612499999999907	0.13603187578172593
248	41.14200000000001	-8.611999999999904	0.139507254213315
249	41.14200000000001	-8.611499999999904	0.13359876312320687
250	41.14200000000001	-8.610999999999903	0.12955823310618222
251	41.14200000000001	-8.610499999999902	0.12901138540796972
252	41.14200000000001	-8.609999999999902	0.12822277248034286
253	41.14200000000001	-8.609499999999901	0.12854675947470856
254	41.14200000000001	-8.6089999999999	0.130019939789135
255	41.14200000000001	-8.6084999999999	0.12247192584345405
256	41.14200000000001	-8.6079999999999	0.11548899101427705
257	41.14200000000001	-8.607499999999899	0.10910544349135977
258	41.14200000000001	-8.606999999999898	0.10196949624134523
259	41.14200000000001	-8.606499999999897	0.0948370799288576
260	41.14200000000001	-8.605999999999897	0.0905289805692103
261	41.14200000000001	-8.605499999999896	0.09786354554599895
262	41.14200000000001	-8.604999999999896	0.1075958993164435
263	41.14200000000001	-8.604499999999895	0.11741821129993837
264	41.14200000000001	-8.603999999999894	0.12860348496520868
265	41.14200000000001	-8.603499999999894	0.14107094676123014
266	41.14200000000001	-8.602999999999893	0.1545458899756772
267	41.14200000000001	-8.602499999999893	0.16243804722455712
268	41.14200000000001	-8.601999999999892	0.15394008669600437
269	41.14200000000001	-8.601499999999891	0.14215540416344474
270	41.14200000000001	-8.600999999999889	0.13090047535882246
271	41.14200000000001	-8.600499999999888	0.12081545418472894
272	41.14200000000001	-8.59999999999989	0.11224232432739428
273	41.14200000000001	-8.599499999999889	0.10661649832246937
274	41.14200000000001	-8.598999999999888	0.10725215074816938
275	41.14200000000001	-8.598499999999888	0.11890494575294207
276	41.14200000000001	-8.597999999999887	0.1331412395861855
277	41.14200000000001	-8.597499999999886	0.14765860454617202
278	41.14200000000001	-8.596999999999888	0.1628644075023834
279	41.14200000000001	-8.596499999999885	0.16485037214386059
280	41.14200000000001	-8.595999999999885	0.16915701576309494
281	41.14200000000001	-8.595499999999884	0.1764297749150197
282	41.14200000000001	-8.594999999999883	0.18638718335950608
283	41.14200000000001	-8.594499999999883	0.1983268007099539
284	41.14200000000001	-8.593999999999884	0.2115161475565381
285	41.14200000000001	-8.593499999999883	0.22405606351828836
286	41.14200000000001	-8.592999999999881	0.22254773709282907
287	41.14200000000001	-8.59249999999988	0.2194342625671956
288	41.14200000000001	-8.59199999999988	0.21810464442230365
289	41.14200000000001	-8.59149999999988	0.21924382615064145
290	41.14200000000001	-8.590999999999879	0.22338471705770585
291	41.14200000000001	-8.590499999999878	0.23058624229259303
292	41.14200000000001	-8.589999999999879	0.2404047184275377
293	41.14200000000001	-8.589499999999878	0.2522132886371811
294	41.14200000000001	-8.588999999999876	0.2654723857731446
295	41.14200000000001	-8.588499999999875	0.2797980395983601
296	41.14200000000001	-8.587999999999875	0.2937767867721384
297	41.14200000000001	-8.587499999999874	0.3072827194596495
298	41.14200000000001	-8.586999999999874	0.3186080027218841
299	41.14200000000001	-8.586499999999873	0.323981686454635
300	41.14200000000001	-8.585999999999872	0.3194052045961048
301	41.14200000000001	-8.585499999999872	0.31483167239700544
302	41.14200000000001	-8.580499999999866	0.31354121000123286
303	41.14200000000001	-8.579999999999865	0.3145098380454569
304	41.14200000000001	-8.579499999999863	0.31684183026021484
305	41.14200000000001	-8.578999999999862	0.3210251185031119
306	41.14200000000001	-8.578499999999861	0.3272743551270172
307	41.14200000000001	-8.57799999999986	0.3356234958895354
308	41.14200000000001	-8.577499999999862	0.3458923182798828
309	41.14200000000001	-8.576999999999861	0.3577562297768411
310	41.14200000000001	-8.57649999999986	0.3708547392076774
311	41.14200000000001	-8.57599999999986	0.38486633527855413
312	41.14200000000001	-8.575499999999861	0.39953547460927413
313	41.14200000000001	-8.574999999999859	0.4146708683251659
314	41.14250000000001	-8.622999999999918	0.11792221056315305
315	41.14250000000001	-8.622499999999917	0.110421337317303
316	41.14250000000001	-8.621999999999916	0.10350429133115907
317	41.14250000000001	-8.621499999999916	0.10062193823231075
318	41.14250000000001	-8.620999999999915	0.10115722950095442
319	41.14250000000001	-8.620499999999915	0.10022972688498982
320	41.14250000000001	-8.619999999999914	0.09057735600677966
321	41.14250000000001	-8.619499999999912	0.08163547704888709
322	41.14250000000001	-8.618999999999911	0.07723486733062732
323	41.14250000000001	-8.618499999999912	0.07895939643441069
324	41.14250000000001	-8.617999999999912	0.08302069223147143
325	41.14250000000001	-8.617499999999911	0.09168278326748397
326	41.14250000000001	-8.61699999999991	0.09949690156867183
327	41.14250000000001	-8.616499999999911	0.10090483107584552
328	41.14250000000001	-8.615999999999909	0.10417625896703046
329	41.14250000000001	-8.615499999999907	0.10839153575200003
330	41.14250000000001	-8.614999999999908	0.11269046027366122
331	41.14250000000001	-8.614499999999907	0.115839528074193
332	41.14250000000001	-8.613999999999907	0.11938082798474497
333	41.14250000000001	-8.613499999999906	0.12404991584428651
334	41.14250000000001	-8.612999999999905	0.12966124746140198
335	41.14250000000001	-8.612499999999907	0.13611458345574642
336	41.14250000000001	-8.611999999999904	0.14294662546549142
337	41.14250000000001	-8.611499999999904	0.1372900219488341
338	41.14250000000001	-8.610999999999903	0.13371386211560554
339	41.14250000000001	-8.610499999999902	0.13203743050715783
340	41.14250000000001	-8.609999999999902	0.1318139642034107
341	41.14250000000001	-8.609499999999901	0.13256751437495698
342	41.14250000000001	-8.6089999999999	0.12621379924005316
343	41.14250000000001	-8.6084999999999	0.11924035409049678
344	41.14250000000001	-8.6079999999999	0.11274865919992996
345	41.14250000000001	-8.607499999999899	0.1062186703317106
346	41.14250000000001	-8.606999999999898	0.0995737634718113
347	41.14250000000001	-8.606499999999897	0.09472464348694014
348	41.14250000000001	-8.605999999999897	0.09360634438947854
349	41.14250000000001	-8.605499999999896	0.09845528285204921
350	41.14250000000001	-8.604999999999896	0.10456617962070805
351	41.14250000000001	-8.604499999999895	0.11214490855713537
352	41.14250000000001	-8.603999999999894	0.12254939106369553
353	41.14250000000001	-8.603499999999894	0.13483588452892228
354	41.14250000000001	-8.602999999999893	0.1470776325934399
355	41.14250000000001	-8.602499999999893	0.15482732664180188
356	41.14250000000001	-8.601999999999892	0.14662130964482878
357	41.14250000000001	-8.601499999999891	0.1346825428221682
358	41.14250000000001	-8.600999999999889	0.12368359171251363
359	41.14250000000001	-8.600499999999888	0.1145295797791749
360	41.14250000000001	-8.59999999999989	0.10774968169448783
361	41.14250000000001	-8.599499999999889	0.10527255939045763
362	41.14250000000001	-8.598999999999888	0.10725488842746103
363	41.14250000000001	-8.598499999999888	0.11622522881253287
364	41.14250000000001	-8.597999999999887	0.12951457727994406
365	41.14250000000001	-8.597499999999886	0.14327539257914348
366	41.14250000000001	-8.596999999999888	0.15819547945336293
367	41.14250000000001	-8.596499999999885	0.16794691047958024
368	41.14250000000001	-8.595999999999885	0.17307620668860568
369	41.14250000000001	-8.595499999999884	0.18058122674070948
370	41.14250000000001	-8.594999999999883	0.19026527986343575
371	41.14250000000001	-8.594499999999883	0.20162933272334385
372	41.14250000000001	-8.593999999999884	0.21403734729741
373	41.14250000000001	-8.593499999999883	0.22587124204185463
374	41.14250000000001	-8.592999999999881	0.2236598381340933
375	41.14250000000001	-8.59249999999988	0.22129877899241115
376	41.14250000000001	-8.59199999999988	0.22073592073063042
377	41.14250000000001	-8.59149999999988	0.2224161965225599
378	41.14250000000001	-8.590999999999879	0.22662428403415077
379	41.14250000000001	-8.590499999999878	0.23338177964813553
380	41.14250000000001	-8.589999999999879	0.24244665008400024
381	41.14250000000001	-8.589499999999878	0.25343353842938343
382	41.14250000000001	-8.588999999999876	0.2659481900299143
383	41.14250000000001	-8.588499999999875	0.27965857953280526
384	41.14250000000001	-8.587999999999875	0.29408913867372694
385	41.14250000000001	-8.587499999999874	0.3072055720937931
386	41.14250000000001	-8.586999999999874	0.3165030288229983
387	41.14250000000001	-8.586499999999873	0.3104618270381226
388	41.14250000000001	-8.585999999999872	0.30538836040282535
389	41.14250000000001	-8.585499999999872	0.2996256718778585
390	41.14250000000001	-8.584999999999871	0.2941051654056181
391	41.14250000000001	-8.58449999999987	0.29009854172680094
392	41.14250000000001	-8.58399999999987	0.2878367489415379
393	41.14250000000001	-8.58349999999987	0.2820013179444304
394	41.14250000000001	-8.582999999999869	0.27695097485750797
395	41.14250000000001	-8.582499999999868	0.27682677390071764
396	41.14250000000001	-8.581999999999868	0.2787237449007601
397	41.14250000000001	-8.581499999999867	0.28290703770017595
398	41.14250000000001	-8.580999999999866	0.2894736628168097
399	41.14250000000001	-8.580499999999866	0.2982903844034404
400	41.14250000000001	-8.579999999999865	0.30054884088260997
401	41.14250000000001	-8.579499999999863	0.30228700420679233
402	41.14250000000001	-8.578999999999862	0.30611368842787917
403	41.14250000000001	-8.578499999999861	0.31244233579648734
404	41.14250000000001	-8.57799999999986	0.321368328694182
405	41.14250000000001	-8.577499999999862	0.33257585030502984
406	41.14250000000001	-8.576999999999861	0.3455268036496533
407	41.14250000000001	-8.57649999999986	0.3596979878392441
408	41.14250000000001	-8.57599999999986	0.37468469448703484
409	41.14250000000001	-8.575499999999861	0.3902026158574315
410	41.14250000000001	-8.574999999999859	0.4060585263274059
411	41.14250000000001	-8.574499999999857	0.422119822848146
412	41.143000000000015	-8.662999999999968	0.5154212897064541
413	41.143000000000015	-8.662499999999966	0.51453863180363
414	41.143000000000015	-8.623999999999919	0.12805560853318754
415	41.143000000000015	-8.623499999999918	0.11397429198112348
416	41.143000000000015	-8.622999999999918	0.1025686499603659
417	41.143000000000015	-8.622499999999917	0.09520924820636092
418	41.143000000000015	-8.621999999999916	0.08707236936023115
419	41.143000000000015	-8.621499999999916	0.08485159821031232
420	41.143000000000015	-8.620999999999915	0.08693860744541504
421	41.143000000000015	-8.620499999999915	0.09291865707333023
422	41.143000000000015	-8.619999999999914	0.09269140541987451
423	41.143000000000015	-8.619499999999912	0.08721649334288027
424	41.143000000000015	-8.618999999999911	0.0838692412355973
425	41.143000000000015	-8.618499999999912	0.08548028250548008
426	41.143000000000015	-8.617999999999912	0.08975023808897757
427	41.143000000000015	-8.617499999999911	0.09495749623582636
428	41.143000000000015	-8.61699999999991	0.10091921041460446
429	41.143000000000015	-8.616499999999911	0.10381542357849252
430	41.143000000000015	-8.615999999999909	0.10742705012783715
431	41.143000000000015	-8.615499999999907	0.11238238869087647
432	41.143000000000015	-8.614999999999908	0.1179393796050263
433	41.143000000000015	-8.614499999999907	0.12206100594647099
434	41.143000000000015	-8.613999999999907	0.12487415949148019
435	41.143000000000015	-8.613499999999906	0.1285514510720381
436	41.143000000000015	-8.612999999999905	0.13309124574214296
437	41.143000000000015	-8.612499999999907	0.13841197732530913
438	41.143000000000015	-8.611999999999904	0.14460438877514598
439	41.143000000000015	-8.611499999999904	0.14194303149521
440	41.143000000000015	-8.610999999999903	0.13862861655334496
441	41.143000000000015	-8.610499999999902	0.13766851177764838
442	41.143000000000015	-8.609999999999902	0.136301405247859
443	41.143000000000015	-8.609499999999901	0.13159462485855622
444	41.143000000000015	-8.6089999999999	0.1247235222773655
445	41.143000000000015	-8.6084999999999	0.11844027109863911
446	41.143000000000015	-8.6079999999999	0.11260818371056946
447	41.143000000000015	-8.607499999999899	0.10598853750735268
448	41.143000000000015	-8.606999999999898	0.10095567550856377
449	41.143000000000015	-8.606499999999897	0.09793664609402289
450	41.143000000000015	-8.605999999999897	0.09800452995163278
451	41.143000000000015	-8.605499999999896	0.10192298194612033
452	41.143000000000015	-8.604999999999896	0.10515097590918017
453	41.143000000000015	-8.604499999999895	0.1098027942763195
454	41.143000000000015	-8.603999999999894	0.11981508689495482
455	41.143000000000015	-8.603499999999894	0.13163193315017235
456	41.143000000000015	-8.602999999999893	0.1419903042974357
457	41.143000000000015	-8.602499999999893	0.14945620828990178
458	41.143000000000015	-8.601999999999892	0.14069501791182473
459	41.143000000000015	-8.601499999999891	0.12965046447000594
460	41.143000000000015	-8.600999999999889	0.11904708216347312
461	41.143000000000015	-8.600499999999888	0.1107047156587975
462	41.143000000000015	-8.59999999999989	0.10544237068756286
463	41.143000000000015	-8.599499999999889	0.10419771051133131
464	41.143000000000015	-8.598999999999888	0.10762216698713165
465	41.143000000000015	-8.598499999999888	0.11612471310699976
466	41.143000000000015	-8.597999999999887	0.12851070258131933
467	41.143000000000015	-8.597499999999886	0.1419582657308066
468	41.143000000000015	-8.596999999999888	0.15622330486996008
469	41.143000000000015	-8.596499999999885	0.1714585390979855
470	41.143000000000015	-8.595999999999885	0.1774345047251376
471	41.143000000000015	-8.595499999999884	0.1851841365418428
472	41.143000000000015	-8.594999999999883	0.19483949763510905
473	41.143000000000015	-8.594499999999883	0.20601085984111198
474	41.143000000000015	-8.593999999999884	0.21786417353245394
475	41.143000000000015	-8.593499999999883	0.22880666080750434
476	41.143000000000015	-8.592999999999881	0.2255176881667025
477	41.143000000000015	-8.59249999999988	0.22364920749603287
478	41.143000000000015	-8.59199999999988	0.22360160908104046
479	41.143000000000015	-8.59149999999988	0.22564842388991366
480	41.143000000000015	-8.590999999999879	0.22993771263470414
481	41.143000000000015	-8.590499999999878	0.23646096456674634
482	41.143000000000015	-8.589999999999879	0.24505813420594227
483	41.143000000000015	-8.589499999999878	0.25547026548837126
484	41.143000000000015	-8.588999999999876	0.2674070741697945
485	41.143000000000015	-8.588499999999875	0.28060580107981037
486	41.143000000000015	-8.587999999999875	0.2950314579838031
487	41.143000000000015	-8.587499999999874	0.3080585424453638
488	41.143000000000015	-8.586999999999874	0.30431153621452217
489	41.143000000000015	-8.586499999999873	0.2977000780110838
490	41.143000000000015	-8.585999999999872	0.291194678770902
491	41.143000000000015	-8.585499999999872	0.2846690550339808
492	41.143000000000015	-8.584999999999871	0.27880210665986527
493	41.143000000000015	-8.58449999999987	0.27425747154489283
494	41.143000000000015	-8.58399999999987	0.2716073378557242
495	41.143000000000015	-8.58349999999987	0.26806123228796963
496	41.143000000000015	-8.582999999999869	0.2623220267122008
497	41.143000000000015	-8.582499999999868	0.2614292520554854
498	41.143000000000015	-8.581999999999868	0.26278573745729367
499	41.143000000000015	-8.581499999999867	0.26686314011649476
500	41.143000000000015	-8.580999999999866	0.27387307414313894
501	41.143000000000015	-8.580499999999866	0.28358915961095216
502	41.143000000000015	-8.579999999999865	0.2873352250471288
503	41.143000000000015	-8.579499999999863	0.28851170895491174
504	41.143000000000015	-8.578999999999862	0.2916554493803505
505	41.143000000000015	-8.578499999999861	0.2979678181680299
506	41.143000000000015	-8.57799999999986	0.3077122031171415
507	41.143000000000015	-8.577499999999862	0.32022926966833
508	41.143000000000015	-8.576999999999861	0.33455938692198456
509	41.143000000000015	-8.57649999999986	0.3499699822465679
