	long	lat	QOL
62	41.14149999999999	-8.618749999999997	0.1500658604657081
63	41.14149999999999	-8.617999999999997	0.13270946281657298
64	41.14149999999999	-8.617249999999997	0.13470947717473236
65	41.14149999999999	-8.616499999999998	0.14649781569498532
66	41.14149999999999	-8.615749999999998	0.15706119400902752
67	41.14149999999999	-8.614999999999998	0.16355325137360519
68	41.14149999999999	-8.614249999999998	0.16072521994619743
69	41.14149999999999	-8.613499999999998	0.19177103700752607
70	41.14149999999999	-8.612749999999998	0.22265570295557
71	41.14149999999999	-8.611999999999998	0.24263071996033297
72	41.14149999999999	-8.611249999999998	0.22048869960208578
73	41.14149999999999	-8.610499999999996	0.20417901162987603
74	41.14149999999999	-8.609749999999996	0.20608016209212202
75	41.14149999999999	-8.608999999999996	0.23084907962034604
76	41.14149999999999	-8.608249999999996	0.24248803557651524
77	41.14149999999999	-8.607499999999996	0.23418892689224455
78	41.14149999999999	-8.606749999999996	0.2335571183843595
79	41.14149999999999	-8.605999999999996	0.242580306263094
80	41.14149999999999	-8.605249999999996	0.26965764893964883
81	41.14149999999999	-8.604499999999996	0.29528185512479005
82	41.14149999999999	-8.603749999999996	0.32854340642189356
83	41.14149999999999	-8.602999999999996	0.3558985949718498
84	41.14149999999999	-8.602249999999996	0.36919776125614406
85	41.14149999999999	-8.601499999999996	0.3677414502418462
86	41.14149999999999	-8.600749999999996	0.36113165118720103
87	41.14149999999999	-8.599999999999996	0.3549320701610428
88	41.14149999999999	-8.599249999999996	0.3458646293932153
89	41.14149999999999	-8.598499999999996	0.36553318602131935
90	41.14149999999999	-8.597749999999996	0.39253654608465427
91	41.14149999999999	-8.596999999999996	0.3964123855307259
92	41.14149999999999	-8.596249999999996	0.38598601689929357
93	41.14149999999999	-8.595499999999996	0.38454323707309446
94	41.14149999999999	-8.594749999999996	0.4044281568829309
95	41.14149999999999	-8.593999999999996	0.43725725303663027
96	41.14149999999999	-8.593249999999996	0.4727790452743431
97	41.14149999999999	-8.592499999999996	0.4949816660165671
98	41.14149999999999	-8.591749999999996	0.5200058025190665
99	41.14149999999999	-8.590999999999996	0.5536749556318555
100	41.14149999999999	-8.590249999999996	0.5953611428931086
101	41.14149999999999	-8.589499999999996	0.6391955960774991
102	41.14149999999999	-8.588749999999996	0.6846704466212
103	41.14149999999999	-8.587999999999996	0.7295289648508466
104	41.14149999999999	-8.587249999999996	0.7578737411099432
105	41.14149999999999	-8.576749999999995	0.9068140559384927
106	41.14149999999999	-8.575999999999995	0.9274474522758199
107	41.14149999999999	-8.575249999999995	0.9534421870700286
108	41.14224999999999	-8.622499999999997	0.3088783969459388
109	41.14224999999999	-8.621749999999997	0.26530536726725024
110	41.14224999999999	-8.620999999999997	0.22993473961839378
111	41.14224999999999	-8.620249999999997	0.1859938064810762
112	41.14224999999999	-8.619499999999997	0.15608482670261636
113	41.14224999999999	-8.618749999999997	0.1547649715512523
114	41.14224999999999	-8.617999999999997	0.13578238197581616
115	41.14224999999999	-8.617249999999997	0.1447845558713204
116	41.14224999999999	-8.616499999999998	0.15430468491809818
117	41.14224999999999	-8.615749999999998	0.172162553188752
118	41.14224999999999	-8.614999999999998	0.17886699922276655
119	41.14224999999999	-8.614249999999998	0.18312783917852385
120	41.14224999999999	-8.613499999999998	0.20101243033861418
121	41.14224999999999	-8.612749999999998	0.22021456335608952
122	41.14224999999999	-8.611999999999998	0.2518344184361124
123	41.14224999999999	-8.611249999999998	0.22940146013885798
124	41.14224999999999	-8.610499999999996	0.21602217776842397
125	41.14224999999999	-8.609749999999996	0.20891276460416064
126	41.14224999999999	-8.608999999999996	0.21458879999312214
127	41.14224999999999	-8.608249999999996	0.20719207500788364
128	41.14224999999999	-8.607499999999996	0.19341506008230613
129	41.14224999999999	-8.606749999999996	0.19527248146969606
130	41.14224999999999	-8.605999999999996	0.21372622185307416
131	41.14224999999999	-8.605249999999996	0.22936812030074713
132	41.14224999999999	-8.604499999999996	0.25266401578962466
133	41.14224999999999	-8.603749999999996	0.28296478097166705
134	41.14224999999999	-8.602999999999996	0.3099553272268704
135	41.14224999999999	-8.602249999999996	0.32648049050011413
136	41.14224999999999	-8.601499999999996	0.3273696025456958
137	41.14224999999999	-8.600749999999996	0.31595412180154436
138	41.14224999999999	-8.599999999999996	0.3111301971900898
139	41.14224999999999	-8.599249999999996	0.31711610772975
140	41.14224999999999	-8.598499999999996	0.3348519897885908
141	41.14224999999999	-8.597749999999996	0.3650593478329478
142	41.14224999999999	-8.596999999999996	0.39343137210384505
143	41.14224999999999	-8.596249999999996	0.39317771968272464
144	41.14224999999999	-8.595499999999996	0.39958286295355283
145	41.14224999999999	-8.594749999999996	0.41695408965247577
146	41.14224999999999	-8.593999999999996	0.44395733081046523
147	41.14224999999999	-8.593249999999996	0.4735711688827059
148	41.14224999999999	-8.592499999999996	0.4927654184163579
149	41.14224999999999	-8.591749999999996	0.5185767908927639
150	41.14224999999999	-8.590999999999996	0.5466570487607285
151	41.14224999999999	-8.590249999999996	0.5811485435422782
152	41.14224999999999	-8.589499999999996	0.6231668559012884
153	41.14224999999999	-8.588749999999996	0.6663746569728228
154	41.14224999999999	-8.587999999999996	0.7071142467620186
155	41.14224999999999	-8.587249999999996	0.7267585927843245
156	41.14224999999999	-8.586499999999996	0.7318021224931471
157	41.14224999999999	-8.585749999999996	0.7288597163514038
158	41.14224999999999	-8.584999999999997	0.727407238342927
159	41.14224999999999	-8.584249999999995	0.7323796847347789
160	41.14224999999999	-8.583499999999995	0.7366756280907791
161	41.14224999999999	-8.582749999999995	0.7468975373103455
162	41.14224999999999	-8.581999999999995	0.7653414703560144
163	41.14224999999999	-8.581249999999995	0.7790001140816134
164	41.14224999999999	-8.580499999999995	0.7999655501946126
165	41.14224999999999	-8.579749999999995	0.8130740326759947
166	41.14224999999999	-8.578999999999995	0.8307296840045764
167	41.14224999999999	-8.578249999999995	0.8361887831197785
168	41.14224999999999	-8.577499999999995	0.846127462675878
169	41.14224999999999	-8.576749999999995	0.8617838013375296
170	41.14224999999999	-8.575999999999995	0.8825788196609891
171	41.14224999999999	-8.575249999999995	0.9086992160164395
172	41.14224999999999	-8.574499999999995	0.9409223798112796
173	41.142999999999994	-8.662999999999998	1.0974276019403302
174	41.142999999999994	-8.662249999999998	1.0839132479584632
175	41.142999999999994	-8.623999999999997	0.3477370723656311
176	41.142999999999994	-8.623249999999997	0.30503164031722463
177	41.142999999999994	-8.622499999999997	0.26920133748446595
178	41.142999999999994	-8.621749999999997	0.23227393060330542
179	41.142999999999994	-8.620999999999997	0.20361731935421723
180	41.142999999999994	-8.620249999999997	0.17796341882778893
181	41.142999999999994	-8.619499999999997	0.1563578966184712
182	41.142999999999994	-8.618749999999997	0.16097129603814264
183	41.142999999999994	-8.617999999999997	0.1688123389801794
184	41.142999999999994	-8.617249999999997	0.16801589359949406
185	41.142999999999994	-8.616499999999998	0.16271267292005917
186	41.142999999999994	-8.615749999999998	0.1726412175775184
187	41.142999999999994	-8.614999999999998	0.1884616998490631
188	41.142999999999994	-8.614249999999998	0.19921860802377778
189	41.142999999999994	-8.613499999999998	0.2229044546444028
190	41.142999999999994	-8.612749999999998	0.24473167560537348
191	41.142999999999994	-8.611999999999998	0.2625105921087228
192	41.142999999999994	-8.611249999999998	0.23749372837049004
193	41.142999999999994	-8.610499999999996	0.23025488977938025
194	41.142999999999994	-8.609749999999996	0.22319787381341377
195	41.142999999999994	-8.608999999999996	0.21147788549959598
196	41.142999999999994	-8.608249999999996	0.18616876895457385
197	41.142999999999994	-8.607499999999996	0.1683493675568595
198	41.142999999999994	-8.606749999999996	0.17899978452568677
199	41.142999999999994	-8.605999999999996	0.19110374717485526
200	41.142999999999994	-8.605249999999996	0.20917475859109103
201	41.142999999999994	-8.604499999999996	0.22145461432869823
202	41.142999999999994	-8.603749999999996	0.24750475838075575
203	41.142999999999994	-8.602999999999996	0.2732519011964145
204	41.142999999999994	-8.602249999999996	0.2955129207273215
205	41.142999999999994	-8.601499999999996	0.2932843626412699
206	41.142999999999994	-8.600749999999996	0.2804063247519263
207	41.142999999999994	-8.599999999999996	0.2773814632638391
208	41.142999999999994	-8.599249999999996	0.29518525825612096
209	41.142999999999994	-8.598499999999996	0.3195394163290758
210	41.142999999999994	-8.597749999999996	0.3520053363412001
211	41.142999999999994	-8.596999999999996	0.3889385838012481
212	41.142999999999994	-8.596249999999996	0.40926416948691663
213	41.142999999999994	-8.595499999999996	0.42079521726332847
214	41.142999999999994	-8.594749999999996	0.4341915409748414
215	41.142999999999994	-8.593999999999996	0.4581283657355115
216	41.142999999999994	-8.593249999999996	0.48155287004109526
217	41.142999999999994	-8.592499999999996	0.49712179238539367
218	41.142999999999994	-8.591749999999996	0.512497400725447
219	41.142999999999994	-8.590999999999996	0.5374675289728735
220	41.142999999999994	-8.590249999999996	0.5712763923028394
221	41.142999999999994	-8.589499999999996	0.609250523355461
222	41.142999999999994	-8.588749999999996	0.6447655335887014
223	41.142999999999994	-8.587999999999996	0.6782927728886187
224	41.142999999999994	-8.587249999999996	0.6904852441637966
225	41.142999999999994	-8.586499999999996	0.6820832187162799
226	41.142999999999994	-8.585749999999996	0.6759376616820311
227	41.142999999999994	-8.584999999999997	0.6737185373381189
228	41.142999999999994	-8.584249999999995	0.6765207657131538
229	41.142999999999994	-8.583499999999995	0.6833720986943823
230	41.142999999999994	-8.582749999999995	0.6926031340780386
231	41.142999999999994	-8.581999999999995	0.7137957264070593
232	41.142999999999994	-8.581249999999995	0.7309456020114814
233	41.142999999999994	-8.580499999999995	0.754885334966078
234	41.142999999999994	-8.579749999999995	0.7710393089292457
235	41.142999999999994	-8.578999999999995	0.7881478824537803
236	41.142999999999994	-8.578249999999995	0.7948833257603936
237	41.142999999999994	-8.577499999999995	0.8057880390948168
238	41.142999999999994	-8.576749999999995	0.8223223590946165
239	41.142999999999994	-8.575999999999995	0.843061546387228
240	41.142999999999994	-8.575249999999995	0.868474696784784
241	41.142999999999994	-8.574499999999995	0.8992882786029415
242	41.143749999999976	-8.665249999999999	1.0399629010475406
243	41.143749999999976	-8.664499999999999	1.0423234127384162
244	41.143749999999976	-8.663749999999999	1.0485013786599051
245	41.143749999999976	-8.662999999999998	1.0403653263698491
246	41.143749999999976	-8.662249999999998	1.025186383171597
247	41.143749999999976	-8.661499999999998	1.004319969334955
248	41.143749999999976	-8.660749999999998	0.9905917224264079
249	41.143749999999976	-8.659999999999998	0.9807967654952696
250	41.143749999999976	-8.659249999999998	0.9734580216754796
251	41.143749999999976	-8.658499999999998	0.9709635869951093
252	41.143749999999976	-8.657749999999998	0.9723726829216743
253	41.143749999999976	-8.656999999999998	0.9658874763679235
254	41.143749999999976	-8.656249999999998	0.9536897976269951
255	41.143749999999976	-8.626249999999997	0.3610663442207035
256	41.143749999999976	-8.625499999999997	0.34351322788122307
257	41.143749999999976	-8.624749999999997	0.336769988903429
258	41.143749999999976	-8.623999999999997	0.31107680995384474
259	41.143749999999976	-8.623249999999997	0.2734094066788783
260	41.143749999999976	-8.622499999999997	0.23440009867377187
261	41.143749999999976	-8.621749999999997	0.2053485250932781
262	41.143749999999976	-8.620999999999997	0.1817115180414459
263	41.143749999999976	-8.620249999999997	0.1768923447075362
264	41.143749999999976	-8.619499999999997	0.16647599041718664
265	41.143749999999976	-8.618749999999997	0.1699973829126657
266	41.143749999999976	-8.617999999999997	0.17344042639932236
267	41.143749999999976	-8.617249999999997	0.16083885496077724
268	41.143749999999976	-8.616499999999998	0.1703209158705098
269	41.143749999999976	-8.615749999999998	0.1782834760333261
270	41.143749999999976	-8.614999999999998	0.19826065202182705
271	41.143749999999976	-8.614249999999998	0.22483789607687288
272	41.143749999999976	-8.613499999999998	0.2491264429070465
273	41.143749999999976	-8.612749999999998	0.26387273477590806
274	41.143749999999976	-8.611999999999998	0.25525581131215447
275	41.143749999999976	-8.611249999999998	0.23841380237082194
276	41.143749999999976	-8.610499999999996	0.24013064197006304
277	41.143749999999976	-8.609749999999996	0.24626519607233147
278	41.143749999999976	-8.608999999999996	0.2237605713030752
279	41.143749999999976	-8.608249999999996	0.19701152918332887
280	41.143749999999976	-8.607499999999996	0.18203715099675039
281	41.143749999999976	-8.606749999999996	0.17565548385867402
282	41.143749999999976	-8.605999999999996	0.17777279502821053
283	41.143749999999976	-8.605249999999996	0.20950331780519235
284	41.143749999999976	-8.604499999999996	0.22502899806450954
285	41.143749999999976	-8.603749999999996	0.2401822535004854
286	41.143749999999976	-8.602999999999996	0.25960824777722674
287	41.143749999999976	-8.602249999999996	0.2685974817560762
288	41.143749999999976	-8.601499999999996	0.26219117532137526
289	41.143749999999976	-8.600749999999996	0.2569537363127132
290	41.143749999999976	-8.599999999999996	0.24873328602649464
291	41.143749999999976	-8.599249999999996	0.27491000010930505
292	41.143749999999976	-8.598499999999996	0.31267204540870164
293	41.143749999999976	-8.597749999999996	0.34825743674189147
294	41.143749999999976	-8.596999999999996	0.38337439414153995
295	41.143749999999976	-8.596249999999996	0.4168880141057572
296	41.143749999999976	-8.595499999999996	0.44059502789837296
297	41.143749999999976	-8.594749999999996	0.453286541425686
298	41.143749999999976	-8.593999999999996	0.47558677836949564
299	41.143749999999976	-8.593249999999996	0.48596299348521993
300	41.143749999999976	-8.592499999999996	0.49122161328728786
301	41.143749999999976	-8.591749999999996	0.5046666256998557
302	41.143749999999976	-8.590999999999996	0.5218617905212827
303	41.143749999999976	-8.590249999999996	0.5492025947568822
304	41.143749999999976	-8.589499999999996	0.5810241100634388
305	41.143749999999976	-8.588749999999996	0.6054261391748075
306	41.143749999999976	-8.587999999999996	0.6300191393927573
307	41.143749999999976	-8.587249999999996	0.6457501942241702
308	41.143749999999976	-8.586499999999996	0.6360464984525918
309	41.143749999999976	-8.585749999999996	0.6267459709071757
310	41.143749999999976	-8.584999999999997	0.6227391505274681
311	41.143749999999976	-8.584249999999995	0.621639463580523
312	41.143749999999976	-8.583499999999995	0.6302263920357364
313	41.143749999999976	-8.582749999999995	0.6415660201376926
314	41.143749999999976	-8.581999999999995	0.6621405203650128
315	41.143749999999976	-8.581249999999995	0.6860417412161768
316	41.143749999999976	-8.580499999999995	0.7146725883169611
317	41.143749999999976	-8.579749999999995	0.7349373926260118
318	41.143749999999976	-8.578999999999995	0.7505891864909499
319	41.143749999999976	-8.578249999999995	0.75899450796131
320	41.143749999999976	-8.577499999999995	0.7732904769016422
321	41.143749999999976	-8.576749999999995	0.7914344678105626
322	41.143749999999976	-8.575999999999995	0.811668832570102
323	41.143749999999976	-8.575249999999995	0.8348297913813703
324	41.143749999999976	-8.574499999999995	0.8521215038280691
325	41.143749999999976	-8.573749999999995	0.8768064493771175
326	41.14449999999998	-8.666749999999999	0.9545952498870105
327	41.14449999999998	-8.665999999999999	0.9656474630580966
328	41.14449999999998	-8.665249999999999	0.9811062821972512
329	41.14449999999998	-8.664499999999999	0.9850789427270277
330	41.14449999999998	-8.663749999999999	0.9936176346827867
331	41.14449999999998	-8.662999999999998	0.9857755011374774
332	41.14449999999998	-8.662249999999998	0.9672833725173104
333	41.14449999999998	-8.661499999999998	0.9447302254603925
334	41.14449999999998	-8.660749999999998	0.929411628905135
335	41.14449999999998	-8.659999999999998	0.9212146658000717
336	41.14449999999998	-8.659249999999998	0.9166020311114474
337	41.14449999999998	-8.658499999999998	0.916459992309319
338	41.14449999999998	-8.657749999999998	0.921911970658745
339	41.14449999999998	-8.656999999999998	0.9137694325340144
340	41.14449999999998	-8.656249999999998	0.8966686506891135
341	41.14449999999998	-8.655499999999998	0.8670245687734607
342	41.14449999999998	-8.654749999999998	0.8444595334737085
343	41.14449999999998	-8.653999999999998	0.8246716533050188
344	41.14449999999998	-8.629249999999997	0.43802003498165865
345	41.14449999999998	-8.628499999999997	0.4061859429035008
346	41.14449999999998	-8.627749999999997	0.36132575970767744
347	41.14449999999998	-8.626999999999997	0.3250780038994541
348	41.14449999999998	-8.626249999999997	0.3093716611263137
349	41.14449999999998	-8.625499999999997	0.30767968844731863
350	41.14449999999998	-8.624749999999997	0.3045594516641799
351	41.14449999999998	-8.623999999999997	0.28749001231428356
352	41.14449999999998	-8.623249999999997	0.26608552656682466
353	41.14449999999998	-8.622499999999997	0.22707945139229618
354	41.14449999999998	-8.621749999999997	0.19867598729225347
355	41.14449999999998	-8.620999999999997	0.18619304179444335
356	41.14449999999998	-8.620249999999997	0.18340765028843398
357	41.14449999999998	-8.619499999999997	0.1887576996985269
358	41.14449999999998	-8.618749999999997	0.19286277635775517
359	41.14449999999998	-8.617999999999997	0.18056411653941226
360	41.14449999999998	-8.617249999999997	0.16386262181899736
361	41.14449999999998	-8.616499999999998	0.168485485578361
362	41.14449999999998	-8.615749999999998	0.18086227363814453
363	41.14449999999998	-8.614999999999998	0.21082637016420724
364	41.14449999999998	-8.614249999999998	0.23969092490505034
365	41.14449999999998	-8.613499999999998	0.260700233478744
366	41.14449999999998	-8.612749999999998	0.25724303223852385
367	41.14449999999998	-8.611999999999998	0.2532724850114332
368	41.14449999999998	-8.611249999999998	0.2418157412513222
369	41.14449999999998	-8.610499999999996	0.2457078965195057
370	41.14449999999998	-8.609749999999996	0.24536116645554232
371	41.14449999999998	-8.608999999999996	0.2305462506622768
372	41.14449999999998	-8.608249999999996	0.20115747859011002
373	41.14449999999998	-8.607499999999996	0.1935713314350055
374	41.14449999999998	-8.606749999999996	0.19107565636067417
375	41.14449999999998	-8.605999999999996	0.19613460494630808
376	41.14449999999998	-8.605249999999996	0.20926404477781782
377	41.14449999999998	-8.604499999999996	0.20925447703860134
378	41.14449999999998	-8.603749999999996	0.22807941533096393
379	41.14449999999998	-8.602999999999996	0.24777998884266375
380	41.14449999999998	-8.602249999999996	0.23509646676333842
381	41.14449999999998	-8.601499999999996	0.23164904139864148
382	41.14449999999998	-8.600749999999996	0.23709492704393365
383	41.14449999999998	-8.599999999999996	0.22997487404970118
384	41.14449999999998	-8.599249999999996	0.24542020561133016
385	41.14449999999998	-8.598499999999996	0.27593132787515495
386	41.14449999999998	-8.597749999999996	0.308964005240439
387	41.14449999999998	-8.596999999999996	0.3450620269883497
388	41.14449999999998	-8.596249999999996	0.3829922666852591
389	41.14449999999998	-8.595499999999996	0.4220272993217706
390	41.14449999999998	-8.594749999999996	0.44862695620370574
391	41.14449999999998	-8.593999999999996	0.46507163429839576
392	41.14449999999998	-8.593249999999996	0.47144528553933857
393	41.14449999999998	-8.592499999999996	0.46894982508226946
394	41.14449999999998	-8.591749999999996	0.46843332654922926
395	41.14449999999998	-8.590999999999996	0.4787964865076922
396	41.14449999999998	-8.590249999999996	0.5000035052168111
397	41.14449999999998	-8.589499999999996	0.5259977918364457
398	41.14449999999998	-8.588749999999996	0.5459778823792939
399	41.14449999999998	-8.587999999999996	0.5729490595592869
400	41.14449999999998	-8.587249999999996	0.6067147449671778
401	41.14449999999998	-8.586499999999996	0.5944227645295977
402	41.14449999999998	-8.585749999999996	0.5829962244631992
403	41.14449999999998	-8.584999999999997	0.5733313062019908
404	41.14449999999998	-8.584249999999995	0.569846417770185
405	41.14449999999998	-8.583499999999995	0.5762867763613176
406	41.14449999999998	-8.582749999999995	0.5965344804625856
407	41.14449999999998	-8.581999999999995	0.6158418862150167
408	41.14449999999998	-8.581249999999995	0.645794260035702
409	41.14449999999998	-8.580499999999995	0.6830234307076307
410	41.14449999999998	-8.579749999999995	0.7105695507449586
411	41.14449999999998	-8.578999999999995	0.7229896751551537
412	41.14449999999998	-8.578249999999995	0.7361246436862516
413	41.14449999999998	-8.577499999999995	0.7542799519370293
414	41.14449999999998	-8.576749999999995	0.7730647494222656
415	41.14449999999998	-8.575999999999995	0.7923831147871345
416	41.14449999999998	-8.575249999999995	0.8090732292131968
417	41.14449999999998	-8.574499999999995	0.8101452110357309
418	41.14449999999998	-8.573749999999995	0.8383098140984604
419	41.14449999999998	-8.572999999999995	0.8840775752720029
420	41.145249999999976	-8.668999999999999	0.8893455380919806
421	41.145249999999976	-8.668249999999999	0.891968198334398
422	41.145249999999976	-8.667499999999999	0.8905542331760857
423	41.145249999999976	-8.666749999999999	0.89542113799731
424	41.145249999999976	-8.665999999999999	0.9077195435736375
425	41.145249999999976	-8.665249999999999	0.9244742707036967
426	41.145249999999976	-8.664499999999999	0.9301718946009108
427	41.145249999999976	-8.663749999999999	0.942107465853001
428	41.145249999999976	-8.662999999999998	0.933630325096315
429	41.145249999999976	-8.662249999999998	0.9120414667103356
430	41.145249999999976	-8.661499999999998	0.886760082050728
431	41.145249999999976	-8.660749999999998	0.8690975834069937
432	41.145249999999976	-8.659999999999998	0.862718465756454
433	41.145249999999976	-8.659249999999998	0.8610743898611924
434	41.145249999999976	-8.658499999999998	0.8650105633723979
435	41.145249999999976	-8.657749999999998	0.8748057948942326
436	41.145249999999976	-8.656999999999998	0.865130136575746
437	41.145249999999976	-8.656249999999998	0.8417850171724839
438	41.145249999999976	-8.655499999999998	0.8095229632637614
439	41.145249999999976	-8.654749999999998	0.7852755172337066
440	41.145249999999976	-8.653999999999998	0.7653907654352874
441	41.145249999999976	-8.653249999999998	0.7520190889219585
442	41.145249999999976	-8.652499999999998	0.7430188914606674
443	41.145249999999976	-8.651749999999998	0.724157619463288
444	41.145249999999976	-8.631499999999997	0.38874372458060863
445	41.145249999999976	-8.630749999999997	0.39296954633254827
446	41.145249999999976	-8.629999999999997	0.4094709696163945
447	41.145249999999976	-8.629249999999997	0.4019670582829935
448	41.145249999999976	-8.628499999999997	0.3735824477284579
449	41.145249999999976	-8.627749999999997	0.3273529167903537
450	41.145249999999976	-8.626999999999997	0.292832420241504
451	41.145249999999976	-8.626249999999997	0.2828567979523477
452	41.145249999999976	-8.625499999999997	0.28830235476178406
453	41.145249999999976	-8.624749999999997	0.29018765124910284
454	41.145249999999976	-8.623999999999997	0.27834705808958066
455	41.145249999999976	-8.623249999999997	0.26153320561140775
456	41.145249999999976	-8.622499999999997	0.24956404168973453
457	41.145249999999976	-8.621749999999997	0.21304358672572535
458	41.145249999999976	-8.620999999999997	0.2013666625413182
459	41.145249999999976	-8.620249999999997	0.2094803758707741
460	41.145249999999976	-8.619499999999997	0.21792523016356452
461	41.145249999999976	-8.618749999999997	0.21717883027425974
462	41.145249999999976	-8.617999999999997	0.1914042410798246
463	41.145249999999976	-8.617249999999997	0.16986664924187533
464	41.145249999999976	-8.616499999999998	0.17243469409676954
465	41.145249999999976	-8.615749999999998	0.18630149140657143
466	41.145249999999976	-8.614999999999998	0.207516173299803
467	41.145249999999976	-8.614249999999998	0.23095383622538643
468	41.145249999999976	-8.613499999999998	0.250156902673117
469	41.145249999999976	-8.612749999999998	0.25175450514175046
470	41.145249999999976	-8.611999999999998	0.250987826691798
471	41.145249999999976	-8.611249999999998	0.24327378821126394
472	41.145249999999976	-8.610499999999996	0.2395002118693944
473	41.145249999999976	-8.609749999999996	0.23966763199389673
474	41.145249999999976	-8.608999999999996	0.23007543069739989
475	41.145249999999976	-8.608249999999996	0.21988631717883797
476	41.145249999999976	-8.607499999999996	0.20456082828386396
477	41.145249999999976	-8.606749999999996	0.19328081370623834
478	41.145249999999976	-8.605999999999996	0.19067750954884374
479	41.145249999999976	-8.605249999999996	0.19196011190775986
480	41.145249999999976	-8.604499999999996	0.20538234183096993
481	41.145249999999976	-8.603749999999996	0.21752538104965952
482	41.145249999999976	-8.602999999999996	0.22281975953368854
483	41.145249999999976	-8.602249999999996	0.2094796577894327
484	41.145249999999976	-8.601499999999996	0.21994492779868732
485	41.145249999999976	-8.600749999999996	0.230612821807045
486	41.145249999999976	-8.599999999999996	0.23068178836170883
487	41.145249999999976	-8.599249999999996	0.23920028560469606
488	41.145249999999976	-8.598499999999996	0.2440074325935468
489	41.145249999999976	-8.597749999999996	0.26775207317052924
490	41.145249999999976	-8.596999999999996	0.3035015909300124
491	41.145249999999976	-8.596249999999996	0.3395490685188804
492	41.145249999999976	-8.595499999999996	0.38300212631738906
493	41.145249999999976	-8.594749999999996	0.4040879830306309
494	41.145249999999976	-8.593999999999996	0.4191478606115491
495	41.145249999999976	-8.593249999999996	0.42420363191553856
496	41.145249999999976	-8.592499999999996	0.4147363434752019
497	41.145249999999976	-8.591749999999996	0.4111915292508507
498	41.145249999999976	-8.590999999999996	0.4240502419951203
499	41.145249999999976	-8.590249999999996	0.44884981723033285
500	41.145249999999976	-8.589499999999996	0.4702812719641376
501	41.145249999999976	-8.588749999999996	0.48805302643575066
502	41.145249999999976	-8.587999999999996	0.5183057308178016
503	41.145249999999976	-8.587249999999996	0.5577699088628855
504	41.145249999999976	-8.586499999999996	0.5608202927594148
505	41.145249999999976	-8.585749999999996	0.5442554782047042
506	41.145249999999976	-8.584999999999997	0.5309196689312362
