lat,long
41.14,-8.619000000000039
41.14,-8.61800000000004
41.14,-8.61700000000004
41.14,-8.61600000000004
41.14,-8.615000000000041
41.14,-8.614000000000042
41.14,-8.613000000000042
41.14,-8.612000000000043
41.14,-8.611000000000043
41.14,-8.610000000000044
41.14,-8.597000000000051
41.14,-8.596000000000052
41.14,-8.595000000000052
41.14,-8.594000000000053
41.14,-8.593000000000053
41.14,-8.592000000000054
41.14,-8.591000000000054
41.141,-8.621000000000038
41.141,-8.620000000000038
41.141,-8.619000000000039
41.141,-8.61800000000004
41.141,-8.61700000000004
41.141,-8.61600000000004
41.141,-8.615000000000041
41.141,-8.614000000000042
41.141,-8.613000000000042
41.141,-8.612000000000043
41.141,-8.611000000000043
41.141,-8.610000000000044
41.141,-8.609000000000044
41.141,-8.608000000000045
41.141,-8.607000000000046
41.141,-8.606000000000046
41.141,-8.605000000000047
41.141,-8.604000000000047
41.141,-8.603000000000048
41.141,-8.602000000000048
41.141,-8.601000000000049
41.141,-8.60000000000005
41.141,-8.59900000000005
41.141,-8.59800000000005
41.141,-8.597000000000051
41.141,-8.596000000000052
41.141,-8.595000000000052
41.141,-8.594000000000053
41.141,-8.593000000000053
41.141,-8.592000000000054
41.141,-8.591000000000054
41.141,-8.590000000000055
41.141,-8.589000000000055
41.141,-8.588000000000056
41.141,-8.576000000000063
41.141999999999996,-8.622000000000037
41.141999999999996,-8.621000000000038
41.141999999999996,-8.620000000000038
41.141999999999996,-8.619000000000039
41.141999999999996,-8.61800000000004
41.141999999999996,-8.61700000000004
41.141999999999996,-8.61600000000004
41.141999999999996,-8.615000000000041
41.141999999999996,-8.614000000000042
41.141999999999996,-8.613000000000042
41.141999999999996,-8.612000000000043
41.141999999999996,-8.611000000000043
41.141999999999996,-8.610000000000044
41.141999999999996,-8.609000000000044
41.141999999999996,-8.608000000000045
41.141999999999996,-8.607000000000046
41.141999999999996,-8.606000000000046
41.141999999999996,-8.605000000000047
41.141999999999996,-8.604000000000047
41.141999999999996,-8.603000000000048
41.141999999999996,-8.602000000000048
41.141999999999996,-8.601000000000049
41.141999999999996,-8.60000000000005
41.141999999999996,-8.59900000000005
41.141999999999996,-8.59800000000005
41.141999999999996,-8.597000000000051
41.141999999999996,-8.596000000000052
41.141999999999996,-8.595000000000052
41.141999999999996,-8.594000000000053
41.141999999999996,-8.593000000000053
41.141999999999996,-8.592000000000054
41.141999999999996,-8.591000000000054
41.141999999999996,-8.590000000000055
41.141999999999996,-8.589000000000055
41.141999999999996,-8.588000000000056
41.141999999999996,-8.587000000000057
41.141999999999996,-8.586000000000057
41.141999999999996,-8.58000000000006
41.141999999999996,-8.579000000000061
41.141999999999996,-8.578000000000062
41.141999999999996,-8.577000000000062
41.141999999999996,-8.576000000000063
41.141999999999996,-8.575000000000063
41.142999999999994,-8.663000000000014
41.142999999999994,-8.624000000000036
41.142999999999994,-8.623000000000037
41.142999999999994,-8.622000000000037
41.142999999999994,-8.621000000000038
41.142999999999994,-8.620000000000038
41.142999999999994,-8.619000000000039
41.142999999999994,-8.61800000000004
41.142999999999994,-8.61700000000004
41.142999999999994,-8.61600000000004
41.142999999999994,-8.615000000000041
41.142999999999994,-8.614000000000042
41.142999999999994,-8.613000000000042
41.142999999999994,-8.612000000000043
41.142999999999994,-8.611000000000043
41.142999999999994,-8.610000000000044
41.142999999999994,-8.609000000000044
41.142999999999994,-8.608000000000045
41.142999999999994,-8.607000000000046
41.142999999999994,-8.606000000000046
41.142999999999994,-8.605000000000047
41.142999999999994,-8.604000000000047
41.142999999999994,-8.603000000000048
41.142999999999994,-8.602000000000048
41.142999999999994,-8.601000000000049
41.142999999999994,-8.60000000000005
41.142999999999994,-8.59900000000005
41.142999999999994,-8.59800000000005
41.142999999999994,-8.597000000000051
41.142999999999994,-8.596000000000052
41.142999999999994,-8.595000000000052
41.142999999999994,-8.594000000000053
41.142999999999994,-8.593000000000053
41.142999999999994,-8.592000000000054
41.142999999999994,-8.591000000000054
41.142999999999994,-8.590000000000055
41.142999999999994,-8.589000000000055
41.142999999999994,-8.588000000000056
41.142999999999994,-8.587000000000057
41.142999999999994,-8.586000000000057
41.142999999999994,-8.585000000000058
41.142999999999994,-8.584000000000058
41.142999999999994,-8.583000000000059
41.142999999999994,-8.58200000000006
41.142999999999994,-8.58100000000006
41.142999999999994,-8.58000000000006
41.142999999999994,-8.579000000000061
41.142999999999994,-8.578000000000062
41.142999999999994,-8.577000000000062
41.142999999999994,-8.576000000000063
41.142999999999994,-8.575000000000063
41.14399999999999,-8.666000000000013
41.14399999999999,-8.665000000000013
41.14399999999999,-8.664000000000014
41.14399999999999,-8.663000000000014
41.14399999999999,-8.662000000000015
41.14399999999999,-8.661000000000016
41.14399999999999,-8.660000000000016
41.14399999999999,-8.659000000000017
41.14399999999999,-8.658000000000017
41.14399999999999,-8.657000000000018
41.14399999999999,-8.656000000000018
41.14399999999999,-8.627000000000034
41.14399999999999,-8.626000000000035
41.14399999999999,-8.625000000000036
41.14399999999999,-8.624000000000036
41.14399999999999,-8.623000000000037
41.14399999999999,-8.622000000000037
41.14399999999999,-8.621000000000038
41.14399999999999,-8.620000000000038
41.14399999999999,-8.619000000000039
41.14399999999999,-8.61800000000004
41.14399999999999,-8.61700000000004
41.14399999999999,-8.61600000000004
41.14399999999999,-8.615000000000041
41.14399999999999,-8.614000000000042
41.14399999999999,-8.613000000000042
41.14399999999999,-8.612000000000043
41.14399999999999,-8.611000000000043
41.14399999999999,-8.610000000000044
41.14399999999999,-8.609000000000044
41.14399999999999,-8.608000000000045
41.14399999999999,-8.607000000000046
41.14399999999999,-8.606000000000046
41.14399999999999,-8.605000000000047
41.14399999999999,-8.604000000000047
41.14399999999999,-8.603000000000048
41.14399999999999,-8.602000000000048
41.14399999999999,-8.601000000000049
41.14399999999999,-8.60000000000005
41.14399999999999,-8.59900000000005
41.14399999999999,-8.59800000000005
41.14399999999999,-8.597000000000051
41.14399999999999,-8.596000000000052
41.14399999999999,-8.595000000000052
41.14399999999999,-8.594000000000053
41.14399999999999,-8.593000000000053
41.14399999999999,-8.592000000000054
41.14399999999999,-8.591000000000054
41.14399999999999,-8.590000000000055
41.14399999999999,-8.589000000000055
41.14399999999999,-8.588000000000056
41.14399999999999,-8.587000000000057
41.14399999999999,-8.586000000000057
41.14399999999999,-8.585000000000058
41.14399999999999,-8.584000000000058
41.14399999999999,-8.583000000000059
41.14399999999999,-8.58200000000006
41.14399999999999,-8.58100000000006
41.14399999999999,-8.58000000000006
41.14399999999999,-8.579000000000061
41.14399999999999,-8.578000000000062
41.14399999999999,-8.577000000000062
41.14399999999999,-8.576000000000063
41.14399999999999,-8.575000000000063
41.14399999999999,-8.574000000000064
41.14499999999999,-8.668000000000012
41.14499999999999,-8.667000000000012
41.14499999999999,-8.666000000000013
41.14499999999999,-8.665000000000013
41.14499999999999,-8.664000000000014
41.14499999999999,-8.663000000000014
41.14499999999999,-8.662000000000015
41.14499999999999,-8.661000000000016
41.14499999999999,-8.660000000000016
41.14499999999999,-8.659000000000017
41.14499999999999,-8.658000000000017
41.14499999999999,-8.657000000000018
41.14499999999999,-8.656000000000018
41.14499999999999,-8.655000000000019
41.14499999999999,-8.65400000000002
41.14499999999999,-8.65300000000002
41.14499999999999,-8.630000000000033
41.14499999999999,-8.629000000000033
41.14499999999999,-8.628000000000034
41.14499999999999,-8.627000000000034
41.14499999999999,-8.626000000000035
41.14499999999999,-8.625000000000036
41.14499999999999,-8.624000000000036
41.14499999999999,-8.623000000000037
41.14499999999999,-8.622000000000037
41.14499999999999,-8.621000000000038
41.14499999999999,-8.620000000000038
41.14499999999999,-8.619000000000039
41.14499999999999,-8.61800000000004
41.14499999999999,-8.61700000000004
41.14499999999999,-8.61600000000004
41.14499999999999,-8.615000000000041
41.14499999999999,-8.614000000000042
41.14499999999999,-8.613000000000042
41.14499999999999,-8.612000000000043
41.14499999999999,-8.611000000000043
41.14499999999999,-8.610000000000044
41.14499999999999,-8.609000000000044
41.14499999999999,-8.608000000000045
41.14499999999999,-8.607000000000046
41.14499999999999,-8.606000000000046
41.14499999999999,-8.605000000000047
41.14499999999999,-8.604000000000047
41.14499999999999,-8.603000000000048
41.14499999999999,-8.602000000000048
41.14499999999999,-8.601000000000049
41.14499999999999,-8.60000000000005
41.14499999999999,-8.59900000000005
41.14499999999999,-8.59800000000005
41.14499999999999,-8.597000000000051
41.14499999999999,-8.596000000000052
41.14499999999999,-8.595000000000052
41.14499999999999,-8.594000000000053
41.14499999999999,-8.593000000000053
41.14499999999999,-8.592000000000054
41.14499999999999,-8.591000000000054
41.14499999999999,-8.590000000000055
41.14499999999999,-8.589000000000055
41.14499999999999,-8.588000000000056
41.14499999999999,-8.587000000000057
41.14499999999999,-8.586000000000057
41.14499999999999,-8.585000000000058
41.14499999999999,-8.584000000000058
41.14499999999999,-8.583000000000059
41.14499999999999,-8.58200000000006
41.14499999999999,-8.58100000000006
41.14499999999999,-8.58000000000006
41.14499999999999,-8.579000000000061
41.14499999999999,-8.578000000000062
41.14499999999999,-8.577000000000062
41.14499999999999,-8.576000000000063
41.14499999999999,-8.575000000000063
41.14499999999999,-8.574000000000064
41.14499999999999,-8.573000000000064
41.14499999999999,-8.572000000000065
41.14599999999999,-8.67100000000001
41.14599999999999,-8.67000000000001
41.14599999999999,-8.669000000000011
41.14599999999999,-8.668000000000012
41.14599999999999,-8.667000000000012
41.14599999999999,-8.666000000000013
41.14599999999999,-8.665000000000013
41.14599999999999,-8.664000000000014
41.14599999999999,-8.663000000000014
41.14599999999999,-8.662000000000015
41.14599999999999,-8.661000000000016
41.14599999999999,-8.660000000000016
41.14599999999999,-8.659000000000017
41.14599999999999,-8.658000000000017
41.14599999999999,-8.657000000000018
41.14599999999999,-8.656000000000018
41.14599999999999,-8.655000000000019
41.14599999999999,-8.65400000000002
41.14599999999999,-8.65300000000002
41.14599999999999,-8.65200000000002
41.14599999999999,-8.651000000000021
41.14599999999999,-8.650000000000022
41.14599999999999,-8.649000000000022
41.14599999999999,-8.63400000000003
41.14599999999999,-8.633000000000031
41.14599999999999,-8.632000000000032
41.14599999999999,-8.631000000000032
41.14599999999999,-8.630000000000033
41.14599999999999,-8.629000000000033
41.14599999999999,-8.628000000000034
41.14599999999999,-8.627000000000034
41.14599999999999,-8.626000000000035
41.14599999999999,-8.625000000000036
41.14599999999999,-8.624000000000036
41.14599999999999,-8.623000000000037
41.14599999999999,-8.622000000000037
41.14599999999999,-8.621000000000038
41.14599999999999,-8.620000000000038
41.14599999999999,-8.619000000000039
41.14599999999999,-8.61800000000004
41.14599999999999,-8.61700000000004
41.14599999999999,-8.61600000000004
41.14599999999999,-8.615000000000041
41.14599999999999,-8.614000000000042
41.14599999999999,-8.613000000000042
41.14599999999999,-8.612000000000043
41.14599999999999,-8.611000000000043
41.14599999999999,-8.610000000000044
41.14599999999999,-8.609000000000044
41.14599999999999,-8.608000000000045
41.14599999999999,-8.607000000000046
41.14599999999999,-8.606000000000046
41.14599999999999,-8.605000000000047
41.14599999999999,-8.604000000000047
41.14599999999999,-8.603000000000048
41.14599999999999,-8.602000000000048
41.14599999999999,-8.601000000000049
41.14599999999999,-8.60000000000005
41.14599999999999,-8.59900000000005
41.14599999999999,-8.59800000000005
41.14599999999999,-8.597000000000051
